bus_id,stop_id,stop_name,arrival_time,departure_time,traffic_delay,signal_delay,total_delay,previous_delay,passengers,dwell_time,congestion_level,traffic_factor,distance_to_next_stop,num_signals,bus_frequency_per_hour,headway,headway_change_rate,demand_level,bunching_label,passenger_load,bus_capacity,waiting_passengers,boarding_time,overcrowding_flag,passenger_wait_time
B6,S1,Koramangala,55.59896448387418,67.79268384578394,2.4826191282692105,3.8719257093735373,6.803711960948078,27.56922394268821,35,5.757770246501767,High,1.14208260856675,1.039551460067683,3,7.104485132901389,11.53731820972316,4.146898211444775,Low,1,37,60,28,0.7616236998471564,False,3.073378997216872
B7,S3,Koramangala,27.897301417063826,38.39225903373398,0.61,0.7695650629508171,1.3327544034155112,15.462597842114738,60,10.30008752418682,High,1.3429844899529244,3.142521141219298,3,4.595104881245097,10.108075184469477,0.30594145800269335,Low,1,10,60,7,3.4600831926158717,False,11.298738103045125
B7,S1,Koramangala,11.716387270753275,15.826545477858431,4.302956533903394,0.5,4.638028632716735,24.402656468576282,40,3.4145753101962733,Medium,1.0337525403651222,2.6533690565952615,2,8.283345778444195,4.331554494947809,-2.09490587221811,Medium,1,40,60,50,0.9060859295033772,False,4.678696530799557
B5,S3,Shivajinagar,2.2265106922977984,12.696657870693018,6.878606017775324,3.6649079862357503,9.962601855069574,17.402659795167896,51,8.824117372551994,High,1.674758512517457,3.605719248784067,0,8.17183406561378,11.972609224518264,4.934799343336271,Low,1,27,60,20,4.412505600495312,True,7.831359480135181
B2,S2,Koramangala,46.5340888685659,50.15330891775926,0.61,3.1903026769952962,3.408648298632764,20.827150709181506,59,4.280685826774004,High,1.480889522364224,1.6952059557809211,0,8.58314654868483,10.511314465769274,0.4877389893276298,High,1,43,60,24,2.017930217043533,True,6.743999949144228
B5,S1,Electronics City,13.56687781413717,18.87525961419337,2.0810487538464093,2.3826893689193995,3.9517354207967266,8.551153790735237,29,6.798407200378424,Low,1.1842760491622262,2.7377838048795144,0,6.977235279700048,11.295357600283017,-0.026360797832822414,Medium,0,54,60,30,1.091507074916956,True,2.6680747086163157
B4,S2,Electronics City,23.841357246363437,29.04007019276553,6.165386018422868,1.5972880550424677,7.226068550390429,5.99843855029574,19,5.713230804566651,High,1.1410527043028762,1.2483139361281443,1,5.924224560181416,14.580164829204517,0.8972882546588012,Low,0,45,60,36,1.5256969580171948,True,2.170588566441369
B1,S4,Koramangala,58.67351147462757,71.16659249242596,2.565684884286947,3.1576795030820914,5.2129235363732835,23.24181159602645,60,7.678060062615641,Medium,0.9594661870458412,2.5323476524580673,3,4.432129722194633,8.492896896928219,1.480287939401654,Low,1,44,60,16,0.5162713779720547,False,5.911904840758815
B5,S5,Marathahalli,45.334242185971455,50.48647739411448,0.61,2.187736791899528,2.8639908403206182,22.381170467631293,10,5.64056661655923,Medium,0.9459433504562674,3.9780281465908787,2,5.350583502351931,7.185042553905279,0.5733242475075127,Low,0,28,60,37,2.4514066612941345,False,10.115760429332543
B6,S3,Koramangala,11.681100378011202,18.429648624470197,2.168992744734373,1.223033637214087,2.7963401967621855,28.69764649215231,78,7.735226375484826,Low,0.9757118499786801,2.6412622058955586,0,8.500133142326685,12.664928660257154,0.7426668960089806,High,1,54,60,7,1.0411952989495978,False,12.597573672978744
B5,S5,Whitefield,49.413163630593935,63.026980418421545,2.014273838870499,1.6038812829189268,4.333594348050974,28.963486140373504,43,6.055067852079063,Medium,1.4218722721698533,3.1907428921165764,1,7.782496170514711,4.755531548413276,-3.5486030673385938,Low,0,55,60,22,1.0971076175499321,False,10.816502056959791
B6,S1,Koramangala,55.72349828164518,68.67572261738486,7.064258331495742,1.5846748011689789,7.7181616971396,2.8632362806872043,61,2.951110644037012,Medium,1.2305646566826403,2.648196903557544,3,7.080354412754061,12.041730106283035,-4.809925999743286,Medium,1,25,60,15,0.9208205711121802,False,7.975132363755174
B2,S3,Whitefield,15.26332849698294,27.037895788328647,3.3613759610934237,0.8444363803368853,4.715729247622686,24.102121116975933,54,4.247838709708269,Low,1.0602010612315889,4.45933525830594,3,9.709365115234094,4.835875170850958,0.3680908527745608,Medium,0,62,60,50,1.7906289668204045,False,1.0667258267415096
B2,S3,Electronics City,19.289321567411452,29.456052570572673,10.30632682005597,1.4147827628659735,11.523866578130729,5.879050737110468,45,7.4247841597897555,High,1.6713038042850448,3.8272035537717115,3,5.231911745399704,11.758218849639887,-4.331314228106457,Medium,1,42,60,40,1.497989794014008,False,14.658862915117076
B10,S4,Koramangala,19.12931376636353,31.433437485224303,0.61,0.8205476411588464,1.3806711869977026,28.758883353695964,75,10.037258166069307,Low,1.658416425544969,4.163670401112516,3,7.740224561325383,13.87745377720249,-3.323026770877063,Low,1,24,60,39,4.003145731023066,True,5.38036077634306
B10,S5,Marathahalli,27.778419908742734,37.546496777596595,1.5681822548159077,0.7547205471814882,2.17765022172801,5.420999176483323,48,4.6404807622551125,Low,1.6001833619550183,2.91850894886969,1,6.051340702372226,5.176799883952617,2.614693289373168,Medium,0,13,60,20,2.0866940534513887,True,9.554129478358648
B2,S3,Marathahalli,21.920791928653646,24.536262167796366,8.489645756460584,2.4200442859187,10.599672908893188,6.951280141535835,52,5.5090655082249365,Medium,0.8055319231678019,3.598723351781536,1,6.050190042941337,5.035614275115459,-2.7963030943350855,Low,0,29,60,50,1.2858449157320873,True,9.316989160923711
B1,S2,Electronics City,19.229378235921736,27.186829507080244,2.6617469242365965,1.5018754253221847,5.004783456034782,24.153413071601605,25,10.501553097281533,Low,1.9606441470106322,3.6464459860335694,3,5.072551020826387,9.315597718696672,4.086616698450506,Low,1,31,60,20,3.224374629582871,False,5.179047467658684
B5,S3,Koramangala,1.3350075297135122,5.100499902113012,4.10476257386975,0.9546573557948757,5.342869838934023,3.594893497747241,29,4.589957751510837,Low,1.5150977540598878,4.816271379920548,2,9.41117307082067,6.6956202817911725,0.6075277277943636,Low,0,27,60,34,3.162561887894007,False,4.492718524844757
B1,S3,Whitefield,34.831890267464196,38.434744330290414,1.9855727040953473,2.810321670208344,4.772237428304034,12.74532246328257,36,7.769768579601604,Low,0.8954206214295513,1.0799707448687683,3,7.290144546614055,11.684505604451756,-1.1725267579240128,Medium,0,14,60,33,3.595119501348191,True,7.359737977117828
B2,S3,Electronics City,9.193939214076671,17.38260473517297,2.8421747193751887,2.2579668160638717,4.83077095651172,4.271596296860163,50,8.969927614084751,Medium,0.8171687420559465,4.558510679629138,1,7.259737930241949,7.079315487932936,0.42744719457493474,Medium,1,61,60,30,0.9799372284256851,False,12.32251357781646
B2,S1,Koramangala,30.612792141858634,45.21329231838948,5.278296661626978,1.9586965490605825,7.505292927401233,24.987947642922027,60,13.503591948115522,High,1.327874242430699,3.2740576535635566,2,8.649159421905152,11.138804180616285,-3.0105938495360727,Low,0,10,60,41,3.0231401785891974,False,5.012617818296187
B6,S5,Electronics City,12.237739038526001,16.14351841484313,6.7845579733320385,4.299953762261662,10.906072041048093,25.821157254815095,52,2.4837139293111044,Low,0.8172442471120989,1.083445890549636,2,4.1309912581145385,14.9299315611791,-3.166161665062619,High,0,47,60,15,3.950502910399594,False,2.2063337076198106
B4,S5,Electronics City,59.53555222598763,69.9435789805949,4.673112924140081,2.754428438253842,7.37340550304775,29.493017858248088,41,7.9342371493755,Medium,1.7411160527543368,2.0961912327917416,1,6.479506019399658,9.40400209914919,-3.3262714845986396,Medium,0,10,60,4,4.54431677854065,False,11.341989526776986
B3,S1,Electronics City,19.162299986295707,29.551277063524573,3.0794403490987214,1.0287378262623643,4.966968277883245,26.004769393020915,57,6.281795624302025,High,1.363847268363609,3.9513294420236926,0,6.775546124158531,6.053496992988441,3.4057155171317692,High,0,48,60,13,1.403339824245845,True,7.955077618015742
B7,S3,Marathahalli,25.02353284515135,31.274230225195836,4.636805451684351,3.460697682561819,8.284080934528703,14.474208775278033,12,2.832410897121689,High,1.492612634445611,3.0730092456528397,1,8.90856937027528,6.002743735058271,-4.437750841758068,High,0,59,60,12,4.180438207333073,False,11.792539565914147
B10,S4,Electronics City,2.515581262679012,7.169170961934282,1.9354615860766646,3.7117617816539816,5.485427832090131,13.800919427292788,54,8.412920221244073,High,1.1842515323179181,4.5880945881311614,3,5.450165185902582,9.654427341337971,0.3435615290025842,Medium,0,44,60,49,4.678437935423217,False,4.903712584949747
B3,S5,Electronics City,9.89103812113964,21.151736516680778,9.50227787634725,1.5829655063359331,11.914589114696128,2.4280363310484243,34,6.655860902025851,Low,1.0587929760843833,3.8574606477893143,2,8.9014035681093,9.244475726670686,2.8393863536243122,High,0,59,60,33,3.928655217754166,True,7.052115080540016
B2,S1,Koramangala,4.017070700700131,17.58943387465258,3.367924748247959,2.885284159906239,6.3366200545878755,12.204397479748604,49,4.304589120037232,Medium,1.8288682035046178,4.709085778133273,0,4.574869477940782,9.236486011763615,0.8810244431770267,Medium,0,64,60,16,4.982688068902908,False,9.95493493024894
B6,S1,Electronics City,53.61124527534246,61.25265923858619,1.9540638460871969,2.5999998678728966,4.59040844547781,29.918963020661014,67,5.90473686308537,Medium,1.2461754475167977,1.659287531960905,0,7.9412398135561535,9.61859779807789,-2.6886813937439715,Low,0,33,60,15,2.1601813789147766,True,12.213416418410057
B6,S2,Koramangala,23.416731839313137,34.25523638567728,1.0527770499929154,1.0467339752670435,2.2721721539951214,13.797925693529175,45,4.897242762917282,Low,1.42165506129367,1.3838341194526973,3,8.51592400726768,8.81463442047183,1.1816854966629133,Low,0,11,60,50,2.3644107851253886,False,5.246544963928379
B4,S4,Electronics City,0.3504960072906149,3.592975863291513,6.750373485703638,1.4025871346224996,7.580426662084867,16.475009735191172,23,4.02199209929085,Low,0.9740607689617116,2.981840532689441,3,7.7500794946962746,11.889260278838822,-0.6876300860939288,High,0,37,60,25,2.6353334008136295,True,5.559258556896356
B3,S5,Whitefield,27.666191112031225,40.20609019795052,6.156268936053717,2.8368833221732412,8.679003012218082,10.64175665647123,40,9.122663519345972,Medium,1.5625871639279236,2.6459868738781087,0,7.760319537697072,14.263331696936689,4.575586285057302,Low,1,56,60,28,2.94035033310838,False,3.6833014182213093
B1,S5,Koramangala,1.3155857873353938,9.101174470428644,4.31739680473885,1.5433625051896354,6.021012516227804,14.405921232373265,55,5.557370487901313,Medium,1.6366531204468011,4.704697030426494,2,6.46186356977717,4.119817879393584,2.929168967708282,High,1,10,60,35,0.6324913163517418,True,14.610549091534644
B6,S3,Marathahalli,39.203896055399355,47.614311082626536,6.6759366457632385,3.220338425773008,9.899559839079917,13.007472345543135,50,5.836748983501628,High,1.4872526345661288,3.23137930015645,3,5.103376135150084,12.267225857477921,2.6092601773508184,Low,0,10,60,17,3.7331339664916636,False,3.7911062444602845
B5,S5,Shivajinagar,41.7078629411051,50.10057199245918,4.292494243806791,2.9028936196517177,7.62160849586918,27.153344789209818,52,5.488746611763235,High,1.3657604927509928,1.5724820578415732,2,7.980426071455659,14.591521267595922,-0.5848367531225174,Low,0,33,60,7,4.971188145702696,False,8.705732204498801
B7,S3,Electronics City,13.449240265421915,19.388122364058525,5.283296054398587,1.232194536622762,6.2312521759511075,27.043060800242483,29,8.027824755193286,Low,1.035844084884499,4.288456958772784,0,9.193962588509201,10.385792770770582,-0.413593368016425,Low,1,10,60,21,4.196788326041414,False,4.887996455259914
B7,S3,Whitefield,55.006873486866674,61.22241150096464,8.691672755298988,2.707045878361614,11.417381016854115,28.56815697470983,23,9.178073135857208,High,1.4076338715566101,1.2686599704222203,0,5.853858764720903,4.479133383902266,-1.907066219825564,Medium,0,30,60,43,3.8521592027734988,True,5.288017909368692
B6,S1,Whitefield,11.820952776901159,18.106257493161564,0.61,3.5613170140927606,3.6028814232755533,21.34523362196958,59,4.884979823605555,High,1.463943699177131,4.297667331657221,1,8.578107925735834,13.2996292306116,3.2092919182013393,Low,0,10,60,10,2.8994945103865915,False,7.012883501769813
B3,S1,Koramangala,11.542990873454988,24.227318486775985,3.8778698921459993,1.378846657186784,4.301589458692257,23.517782705614504,15,8.629682415523623,Low,0.8954042998473657,2.7041764138570477,2,4.7444955136938844,12.894936899674375,-3.513165850512191,Medium,0,28,60,9,2.8219283879421337,False,11.563331471886046
B9,S3,Electronics City,20.570706412930118,26.473941422839918,7.625459318270199,2.7557612919792236,11.074610938892027,26.909759864342867,30,7.535681059232157,High,1.7120269029054842,4.917701583327755,1,4.403339409727587,9.069789665904883,-4.53566344608952,Medium,0,49,60,41,4.198938474585745,False,13.60193131810205
B3,S3,Electronics City,11.690755918047655,23.24524482257027,0.734145211567141,2.48258713231708,2.565609696086375,17.975138536394002,36,5.872516590579343,High,1.3625344859372266,4.9951714034221535,0,9.685375839760354,13.066801941615086,4.7221465094627,Medium,0,56,60,34,4.131561360496477,False,8.94177543428562
B7,S1,Electronics City,25.35375990116089,28.536367930710018,1.9900005742191382,0.5114985971214616,2.6918223853131797,13.481868001106326,53,7.532282622351024,High,1.6710492121943417,3.733996617865512,2,7.7077331262595035,11.512801915596745,-1.1545448735746175,Low,0,67,60,38,1.8833311651843951,False,11.15467504608492
B10,S1,Marathahalli,40.11375153372659,46.12110539728933,0.8428560315647715,1.5152507040432073,1.7159220314533918,18.477298563644098,62,10.708975787242405,High,1.6293622257508948,3.6979095319366344,0,6.847669172050338,6.202954667962653,-1.7591854083099268,Medium,0,70,60,35,3.8535254637398273,True,13.29562168014805
B10,S5,Shivajinagar,1.9300154796502889,8.217670782476135,4.415010848270654,1.5721411034724497,5.651745746820503,7.309896334266824,44,5.971572385362072,Medium,1.2171533617267931,2.0147046063805205,0,4.598608203104838,12.989490610024014,-4.133425946058288,High,0,60,60,49,2.6663324597703375,False,5.568332745527082
B1,S1,Whitefield,43.579499888038114,57.25343850869004,6.518379508697144,3.6986771688616686,10.827981868579482,14.376734165924761,68,4.48106232898133,High,1.3702269920505725,2.23250563041541,2,7.012429643918941,10.713031037782715,-3.1390243221709593,Medium,1,23,60,50,4.775466899981923,True,6.973212571846485
B7,S1,Koramangala,13.498884934428727,16.034597979068828,0.9347089350941995,2.826314075979096,3.770411872767269,8.799349535752576,49,3.2716205756942873,High,0.8784444955727702,2.774036407120458,1,5.281088687974712,13.998492634303645,3.900689583145038,Low,0,54,60,26,0.679798168580944,True,9.517724192320966
B5,S5,Electronics City,28.4577901494069,31.234192906042175,3.530029540794463,2.10762179290762,5.6199870939865315,22.64558674436822,58,9.229425393052978,Medium,1.9686852626667333,3.2814192766049244,3,9.15455880524192,7.664380065748728,0.35956861986813227,High,0,61,60,24,0.5766415748960161,False,13.330809522173645
B4,S1,Marathahalli,46.336597542116586,51.652721146667396,2.8901524730286567,0.7251358749291057,4.0962390382147635,18.83160372038046,38,8.402640021320286,Low,1.0494898210157275,3.6833396019850824,1,4.796956626653292,5.399920411026624,-1.7767932157882447,Low,0,10,60,28,0.8487320974778398,False,7.792617106923889
B9,S2,Marathahalli,51.4818327232366,55.95477977664997,3.0670916349276744,2.3573247593138063,5.153331117728239,18.56362303418809,80,4.550837098636534,High,1.410419993225275,1.2333330891392067,0,9.685943601814571,9.97140886134473,-4.365506963399621,High,0,53,60,37,3.429855390871637,True,2.231520934182808
B10,S2,Whitefield,30.996333782111968,33.09564071224702,5.0817894255098,1.6330435572942852,7.385102572076877,19.77696788452493,35,8.413188494385475,Medium,1.1105963720831367,3.994975406657933,0,9.079792319758408,5.450943327138809,-4.647555509298437,Low,0,41,60,0,2.0140141414684596,False,13.47440626055753
B4,S5,Koramangala,46.14582555511823,58.05195478132783,0.61,2.9630355965336106,3.5874718366208445,8.032225919549942,56,3.0027906008156564,Low,0.8558480474779688,3.4311108495475904,1,8.484655151923356,12.889162309998001,0.5215381954703657,Medium,0,42,60,24,1.866258346221648,False,4.688185767632855
B9,S3,Electronics City,23.489864297115993,36.16632839962987,5.1319813075317695,3.755459748006646,8.000975173992302,2.202053102467263,44,8.97094319042983,Low,1.9871200942621012,2.398958363375934,3,4.577234449975567,12.056951274540369,-3.8567000533716467,High,0,37,60,20,4.682077360194839,False,12.931976952804035
B5,S3,Whitefield,23.999675808569986,35.26546162608803,5.2480470367233405,2.2978038325959846,7.0919725255821415,7.395228608677058,50,3.512118949609966,Low,1.1985858997431973,3.3128184227063846,0,9.61114618274542,7.705858038462502,4.975056931735013,Low,0,40,60,24,1.3520162533053997,True,7.17786497820641
